date,disease,Region,type,incident_cases,incident_cases_low,incident_cases_upp,rate,rate_low,rate_up
6/4/18,malaria,CABO DELGADO,Observado,18215,18215,18215,754.2235619670097,754.2235619670097,754.2235619670097
6/11/18,malaria,CABO DELGADO,Observado,18192,18192,18192,752.8555054767311,752.8555054767311,752.8555054767311
6/18/18,malaria,CABO DELGADO,Observado,18056,18056,18056,746.8267985,746.8267985,746.8267985
6/25/18,malaria,CABO DELGADO,Observado,13376,13376,13376,552.9477131028386,552.9477131028386,552.9477131028386
7/2/18,malaria,CABO DELGADO,Observado,14666,14666,14666,605.9172851765647,605.9172851765647,605.9172851765647
7/9/18,malaria,CABO DELGADO,Observado,15956,15956,15956,658.8667406616438,658.8667406616438,658.8667406616438
7/16/18,malaria,CABO DELGADO,Observado,15354,15354,15354,633.6595970308199,633.6595970308199,633.6595970308199
7/23/18,malaria,CABO DELGADO,Observado,13699,13699,13699,565.0672954448052,565.0672954448052,565.0672954448052
7/30/18,malaria,CABO DELGADO,Observado,15436,15436,15436,636.3635063062299,636.3635063062299,636.3635063062299
8/6/18,malaria,CABO DELGADO,Observado,14380,14380,14380,592.4802653982026,592.4802653982026,592.4802653982026
8/13/18,malaria,CABO DELGADO,Observado,15989,15989,15989,658.4143505062566,658.4143505062566,658.4143505062566
8/20/18,malaria,CABO DELGADO,Observado,16183,16183,16183,666.0361593456577,666.0361593456577,666.0361593456577
8/27/18,malaria,CABO DELGADO,Observado,17779,17779,17779,731.3305592556883,731.3305592556883,731.3305592556883
9/3/18,malaria,CABO DELGADO,Observado,14561,14561,14561,598.6263357749243,598.6263357749243,598.6263357749243
9/10/18,malaria,CABO DELGADO,Observado,18172,18172,18172,746.6786754165793,746.6786754165793,746.6786754165793
9/17/18,malaria,CABO DELGADO,Observado,16684,16684,16684,685.1550633938311,685.1550633938311,685.1550633938311
9/24/18,malaria,CABO DELGADO,Observado,14877,14877,14877,610.6157241553215,610.6157241553215,610.6157241553215
10/1/18,malaria,CABO DELGADO,Observado,14636,14636,14636,600.3752585146581,600.3752585146581,600.3752585146581
10/8/18,malaria,CABO DELGADO,Observado,15933,15933,15933,653.2408462028097,653.2408462028097,653.2408462028097
10/15/18,malaria,CABO DELGADO,Observado,16054,16054,16054,657.8532094547671,657.8532094547671,657.8532094547671
10/22/18,malaria,CABO DELGADO,Observado,14485,14485,14485,593.2252794145247,593.2252794145247,593.2252794145247
10/29/18,malaria,CABO DELGADO,Observado,13101,13101,13101,536.2514478451395,536.2514478451395,536.2514478451395
11/5/18,malaria,CABO DELGADO,Observado,11367,11367,11367,465.0213596204824,465.0213596204824,465.0213596204824
11/12/18,malaria,CABO DELGADO,Observado,12233,12233,12233,500.1809579360808,500.1809579360808,500.1809579360808
11/19/18,malaria,CABO DELGADO,Observado,10263,10263,10263,419.3864291518829,419.3864291518829,419.3864291518829
11/26/18,malaria,CABO DELGADO,Observado,10837,10837,10837,442.6329216351684,442.6329216351684,442.6329216351684
12/3/18,malaria,CABO DELGADO,Observado,9943,9943,9943,405.8801517638014,405.8801517638014,405.8801517638014
12/10/18,malaria,CABO DELGADO,Observado,9884,9884,9884,403.2349164931101,403.2349164931101,403.2349164931101
12/17/18,malaria,CABO DELGADO,Observado,10442,10442,10442,425.7725306556356,425.7725306556356,425.7725306556356
12/24/18,malaria,CABO DELGADO,Observado,10554,10554,10554,430.1115111454045,430.1115111454045,430.1115111454045
12/31/18,malaria,CABO DELGADO,Observado,10393,10393,10393,423.3277068859895,423.3277068859895,423.3277068859895
1/7/19,malaria,CABO DELGADO,Observado,17406,17406,17406,708.9812437272716,708.9812437272716,708.9812437272716
1/14/19,malaria,CABO DELGADO,Observado,20524,20524,20524,835.5232473261168,835.5232473261168,835.5232473261168
1/21/19,malaria,CABO DELGADO,Observado,21543,21543,21543,876.5235935,876.5235935,876.5235935
1/28/19,malaria,CABO DELGADO,Observado,24076,24076,24076,979.0453122670564,979.0453122670564,979.0453122670564
2/4/19,malaria,CABO DELGADO,Observado,22235,22235,22235,903.6843296563392,903.6843296563392,903.6843296563392
2/11/19,malaria,CABO DELGADO,Observado,24828,24828,24828,1008.5156587019816,1008.5156587019816,1008.5156587019816
2/18/19,malaria,CABO DELGADO,Observado,22855,22855,22855,927.8623593,927.8623593,927.8623593
2/25/19,malaria,CABO DELGADO,Observado,21680,21680,21680,879.6768492237518,879.6768492237518,879.6768492237518
3/4/19,malaria,CABO DELGADO,Observado,18460,18460,18460,748.6128295980275,748.6128295980275,748.6128295980275
3/11/19,malaria,CABO DELGADO,Observado,21811,21811,21811,884.0217732564585,884.0217732564585,884.0217732564585
3/18/19,malaria,CABO DELGADO,Observado,20073,20073,20073,813.1330512009993,813.1330512009993,813.1330512009993
3/25/19,malaria,CABO DELGADO,Observado,19607,19607,19607,793.8209461645826,793.8209461645826,793.8209461645826
4/1/19,malaria,CABO DELGADO,Observado,20473,20473,20473,828.4286273139752,828.4286273139752,828.4286273139752
4/8/19,malaria,CABO DELGADO,Observado,19472,19472,19472,787.4926496102574,787.4926496102574,787.4926496102574
4/15/19,malaria,CABO DELGADO,Observado,20887,20887,20887,844.2566321768387,844.2566321768387,844.2566321768387
4/22/19,malaria,CABO DELGADO,Observado,14137,14137,14137,571.1016537817039,571.1016537817039,571.1016537817039
4/29/19,malaria,CABO DELGADO,Observado,14677,14677,14677,592.5927834237247,592.5927834237247,592.5927834237247
5/6/19,malaria,CABO DELGADO,Observado,17017,17017,17017,686.6976495422113,686.6976495422113,686.6976495422113
5/13/19,malaria,CABO DELGADO,Observado,19090,19090,19090,769.9375574032694,769.9375574032694,769.9375574032694
5/20/19,malaria,CABO DELGADO,Observado,17845,17845,17845,719.3317719930517,719.3317719930517,719.3317719930517
5/27/19,malaria,CABO DELGADO,Observado,16090,16090,16090,648.2342566190752,648.2342566190752,648.2342566190752
6/3/19,malaria,CABO DELGADO,Previsto,17761,16042,19318,715.1737823930416,645.9467860673899,777.8680984054089
6/10/19,malaria,CABO DELGADO,Previsto,17540,15813,19356,705.8991197183783,636.3825799560495,778.9649811632956
6/17/19,malaria,CABO DELGADO,Previsto,17106,15226,18945,688.0600872801818,612.4311532,762.0160833630824
6/24/19,malaria,CABO DELGADO,Previsto,16517,14647,18478,663.9848017540464,588.8335955266947,742.8372395899858
7/1/19,malaria,CABO DELGADO,Previsto,16230,14255,18185,652.0948843,572.7448401726825,730.6472869185047
7/8/19,malaria,CABO DELGADO,Previsto,16008,13903,18238,642.8352317865204,558.3064679,732.3803658183481
7/15/19,malaria,CABO DELGADO,Previsto,15471,13320,17635,620.9443283309162,534.6021914587775,707.7952189
7/22/19,malaria,CABO DELGADO,Previsto,14850,12750,17068,595.6911861194125,511.4448267283254,684.6632473784293
7/29/19,malaria,CABO DELGADO,Previsto,15014,12566,17529,601.9165934,503.7797689762885,702.7593825617057
8/5/19,malaria,CABO DELGADO,Previsto,15266,12787,17680,611.7187558041038,512.3878023223331,708.4485972518639
8/12/19,malaria,CABO DELGADO,Previsto,15344,12867,17875,614.5020313616844,515.3074683265006,715.8551764658845
8/19/19,malaria,CABO DELGADO,Previsto,15184,12818,17778,607.7533077872997,513.0568472676713,711.5770218231262
8/26/19,malaria,CABO DELGADO,Previsto,15497,12926,18164,619.9455836976815,517.1004320056999,726.6274283230414
9/2/19,malaria,CABO DELGADO,Previsto,15268,12573,18158,610.4613895628914,502.7068987512279,726.0006217084583
9/9/19,malaria,CABO DELGADO,Previsto,15831,13035,18535,632.6282627032385,520.9025168029162,740.6666466175153
9/16/19,malaria,CABO DELGADO,Previsto,15646,12826,18501,624.9052052381844,512.2786093988412,738.9334746262807
6/4/18,malaria,GAZA,Observado,9244,9244,9244,645.5613467269625,645.5613467269625,645.5613467269625
6/11/18,malaria,GAZA,Observado,9422,9422,9422,657.9168760491438,657.9168760491438,657.9168760491438
6/18/18,malaria,GAZA,Observado,9517,9517,9517,664.4745414104679,664.4745414104679,664.4745414104679
6/25/18,malaria,GAZA,Observado,7227,7227,7227,504.5296425,504.5296425,504.5296425
7/2/18,malaria,GAZA,Observado,6241,6241,6241,435.63262311682377,435.63262311682377,435.63262311682377
7/9/18,malaria,GAZA,Observado,8202,8202,8202,572.4652463,572.4652463,572.4652463
7/16/18,malaria,GAZA,Observado,6758,6758,6758,471.6261983108342,471.6261983108342,471.6261983108342
7/23/18,malaria,GAZA,Observado,6844,6844,6844,477.5733827181536,477.5733827181536,477.5733827181536
7/30/18,malaria,GAZA,Observado,5610,5610,5610,391.4203115100283,391.4203115100283,391.4203115100283
8/6/18,malaria,GAZA,Observado,5155,5155,5155,359.6330170854269,359.6330170854269,359.6330170854269
8/13/18,malaria,GAZA,Observado,4782,4782,4782,333.5729719,333.5729719,333.5729719
8/20/18,malaria,GAZA,Observado,5042,5042,5042,351.6693550492073,351.6693550492073,351.6693550492073
8/27/18,malaria,GAZA,Observado,7689,7689,7689,536.2310420463125,536.2310420463125,536.2310420463125
9/3/18,malaria,GAZA,Observado,9589,9589,9589,668.6607354184546,668.6607354184546,668.6607354184546
9/10/18,malaria,GAZA,Observado,12377,12377,12377,862.9751939,862.9751939,862.9751939
9/17/18,malaria,GAZA,Observado,9673,9673,9673,674.3642404028149,674.3642404028149,674.3642404028149
9/24/18,malaria,GAZA,Observado,7281,7281,7281,507.5452943677447,507.5452943677447,507.5452943677447
10/1/18,malaria,GAZA,Observado,7540,7540,7540,525.5397324,525.5397324,525.5397324
10/8/18,malaria,GAZA,Observado,7471,7471,7471,520.6709972375056,520.6709972375056,520.6709972375056
10/15/18,malaria,GAZA,Observado,7349,7349,7349,512.1101038063272,512.1101038063272,512.1101038063272
10/22/18,malaria,GAZA,Observado,6878,6878,6878,479.2341087081167,479.2341087081167,479.2341087081167
10/29/18,malaria,GAZA,Observado,7108,7108,7108,495.2031814033756,495.2031814033756,495.2031814033756
11/5/18,malaria,GAZA,Observado,7338,7338,7338,511.1686113729645,511.1686113729645,511.1686113729645
11/12/18,malaria,GAZA,Observado,7755,7755,7755,540.1554242783847,540.1554242783847,540.1554242783847
11/19/18,malaria,GAZA,Observado,7962,7962,7962,554.5102616220605,554.5102616220605,554.5102616220605
11/26/18,malaria,GAZA,Observado,7585,7585,7585,528.1940197,528.1940197,528.1940197
12/3/18,malaria,GAZA,Observado,7492,7492,7492,521.6583331806846,521.6583331806846,521.6583331806846
12/10/18,malaria,GAZA,Observado,7044,7044,7044,490.4087604574752,490.4087604574752,490.4087604574752
12/17/18,malaria,GAZA,Observado,5420,5420,5420,377.3016080834429,377.3016080834429,377.3016080834429
12/24/18,malaria,GAZA,Observado,4137,4137,4137,287.9555102552526,287.9555102552526,287.9555102552526
12/31/18,malaria,GAZA,Observado,3329,3329,3329,231.68833916556008,231.68833916556008,231.68833916556008
1/7/19,malaria,GAZA,Observado,4498,4498,4498,313.0472062381163,313.0472062381163,313.0472062381163
1/14/19,malaria,GAZA,Observado,4428,4428,4428,308.13808615972056,308.13808615972056,308.13808615972056
1/21/19,malaria,GAZA,Observado,5108,5108,5108,355.4152439762628,355.4152439762628,355.4152439762628
1/28/19,malaria,GAZA,Observado,5205,5205,5205,362.1206543313919,362.1206543313919,362.1206543313919
2/4/19,malaria,GAZA,Observado,4002,4002,4002,278.39219384564103,278.39219384564103,278.39219384564103
2/11/19,malaria,GAZA,Observado,5983,5983,5983,416.1466327403118,416.1466327403118,416.1466327403118
2/18/19,malaria,GAZA,Observado,6970,6970,6970,484.73857231891895,484.73857231891895,484.73857231891895
2/25/19,malaria,GAZA,Observado,7496,7496,7496,521.2568855,521.2568855,521.2568855
3/4/19,malaria,GAZA,Observado,8539,8539,8539,593.7131560036428,593.7131560036428,593.7131560036428
3/11/19,malaria,GAZA,Observado,9081,9081,9081,631.3217809463757,631.3217809463757,631.3217809463757
3/18/19,malaria,GAZA,Observado,8318,8318,8318,578.2071503820899,578.2071503820899,578.2071503820899
3/25/19,malaria,GAZA,Observado,8234,8234,8234,572.2988270071438,572.2988270071438,572.2988270071438
4/1/19,malaria,GAZA,Observado,7521,7521,7521,522.6789851967238,522.6789851967238,522.6789851967238
4/8/19,malaria,GAZA,Observado,7511,7511,7511,521.9208856603435,521.9208856603435,521.9208856603435
4/15/19,malaria,GAZA,Observado,6940,6940,6940,482.18517642408335,482.18517642408335,482.18517642408335
4/22/19,malaria,GAZA,Observado,7658,7658,7658,532.0068485314196,532.0068485314196,532.0068485314196
4/29/19,malaria,GAZA,Observado,8669,8669,8669,602.1689345226712,602.1689345226712,602.1689345226712
5/6/19,malaria,GAZA,Observado,10369,10369,10369,720.1678135202537,720.1678135202537,720.1678135202537
5/13/19,malaria,GAZA,Observado,10796,10796,10796,749.7339968907655,749.7339968907655,749.7339968907655
5/20/19,malaria,GAZA,Observado,10064,10064,10064,698.8153863517247,698.8153863517247,698.8153863517247
5/27/19,malaria,GAZA,Observado,8360,8360,8360,580.4243399675879,580.4243399675879,580.4243399675879
6/3/19,malaria,GAZA,Previsto,8196,7086,9601,568.9959286927506,491.8954645152606,666.5001003705811
6/10/19,malaria,GAZA,Previsto,8165,6888,9742,566.7672309935426,478.1234943541346,676.2404997237629
6/17/19,malaria,GAZA,Previsto,7771,6368,9419,539.3682484824787,441.961204,653.6967067046199
6/24/19,malaria,GAZA,Previsto,7431,5861,9136,515.6695375179722,406.75038869953175,633.9712636020064
7/1/19,malaria,GAZA,Previsto,7027,5446,8918,487.5960010347933,377.9032844793058,618.7901819566424
7/8/19,malaria,GAZA,Previsto,7233,5621,9090,501.79300076937056,390.0100318585341,630.6505840908923
7/15/19,malaria,GAZA,Previsto,6805,5150,8793,472.08084047837815,357.22167308090025,609.9482667460111
7/22/19,malaria,GAZA,Previsto,6608,4972,8608,458.329973,344.83172738958297,597.0536222183731
7/29/19,malaria,GAZA,Previsto,6320,4681,8457,438.2878948021522,324.6629073242892,586.5548532
8/5/19,malaria,GAZA,Previsto,6131,4609,8339,425.1550459103927,319.6328443234194,578.2617686653074
8/12/19,malaria,GAZA,Previsto,5918,4450,8227,410.3656709368413,308.55815229739187,570.4550681
8/19/19,malaria,GAZA,Previsto,5810,4190,8076,402.7737598977935,290.4946506277317,559.8955219428459
8/26/19,malaria,GAZA,Previsto,6217,4442,8541,430.94514242362607,307.89730321122164,592.0353895317838
9/2/19,malaria,GAZA,Previsto,6534,4911,9158,452.9057646,340.3923305605893,634.7577467145047
9/9/19,malaria,GAZA,Previsto,7051,5169,9606,488.6780195182947,358.20397039059293,665.7174658007887
9/16/19,malaria,GAZA,Previsto,6999,5146,9477,484.9888952380359,356.6056875,656.7181190373088
6/4/18,malaria,INHAMBANE,Observado,17860,17860,17860,1184.578631100461,1184.578631100461,1184.578631100461
6/11/18,malaria,INHAMBANE,Observado,19634,19634,19634,1301.989207280642,1301.989207280642,1301.989207280642
6/18/18,malaria,INHAMBANE,Observado,17136,17136,17136,1136.1200527117091,1136.1200527117091,1136.1200527117091
6/25/18,malaria,INHAMBANE,Observado,14606,14606,14606,968.1937136984906,968.1937136984906,968.1937136984906
7/2/18,malaria,INHAMBANE,Observado,10648,10648,10648,705.7063751311706,705.7063751311706,705.7063751311706
7/9/18,malaria,INHAMBANE,Observado,15915,15915,15915,1054.556941009605,1054.556941009605,1054.556941009605
7/16/18,malaria,INHAMBANE,Observado,12296,12296,12296,814.5982729179416,814.5982729179416,814.5982729179416
7/23/18,malaria,INHAMBANE,Observado,11173,11173,11173,740.0578749622972,740.0578749622972,740.0578749622972
7/30/18,malaria,INHAMBANE,Observado,9702,9702,9702,642.5004365020408,642.5004365020408,642.5004365020408
8/6/18,malaria,INHAMBANE,Observado,9670,9670,9670,640.2578592562625,640.2578592562625,640.2578592562625
8/13/18,malaria,INHAMBANE,Observado,9914,9914,9914,656.2867892099924,656.2867892099924,656.2867892099924
8/20/18,malaria,INHAMBANE,Observado,10574,10574,10574,699.8425975278483,699.8425975278483,699.8425975278483
8/27/18,malaria,INHAMBANE,Observado,13939,13939,13939,922.3781808569682,922.3781808569682,922.3781808569682
9/3/18,malaria,INHAMBANE,Observado,15980,15980,15980,1057.2325599281523,1057.2325599281523,1057.2325599281523
9/10/18,malaria,INHAMBANE,Observado,16918,16918,16918,1119.074870155993,1119.074870155993,1119.074870155993
9/17/18,malaria,INHAMBANE,Observado,15649,15649,15649,1034.9350546928415,1034.9350546928415,1034.9350546928415
9/24/18,malaria,INHAMBANE,Observado,12631,12631,12631,835.1810699,835.1810699,835.1810699
10/1/18,malaria,INHAMBANE,Observado,12101,12101,12101,799.9826794924364,799.9826794924364,799.9826794924364
10/8/18,malaria,INHAMBANE,Observado,11508,11508,11508,760.6337801344121,760.6337801344121,760.6337801344121
10/15/18,malaria,INHAMBANE,Observado,11990,11990,11990,792.3396458670829,792.3396458670829,792.3396458670829
10/22/18,malaria,INHAMBANE,Observado,11957,11957,11957,790.0069239514204,790.0069239514204,790.0069239514204
10/29/18,malaria,INHAMBANE,Observado,11634,11634,11634,768.5182911502264,768.5182911502264,768.5182911502264
11/5/18,malaria,INHAMBANE,Observado,11428,11428,11428,754.7652162179521,754.7652162179521,754.7652162179521
11/12/18,malaria,INHAMBANE,Observado,11868,11868,11868,783.6744645,783.6744645,783.6744645
11/19/18,malaria,INHAMBANE,Observado,11446,11446,11446,755.6634703991407,755.6634703991407,755.6634703991407
11/26/18,malaria,INHAMBANE,Observado,12196,12196,12196,805.0236649097369,805.0236649097369,805.0236649097369
12/3/18,malaria,INHAMBANE,Observado,13406,13406,13406,884.7223679600904,884.7223679600904,884.7223679600904
12/10/18,malaria,INHAMBANE,Observado,14713,14713,14713,970.7906931560216,970.7906931560216,970.7906931560216
12/17/18,malaria,INHAMBANE,Observado,12275,12275,12275,809.7714536469579,809.7714536469579,809.7714536469579
12/24/18,malaria,INHAMBANE,Observado,11121,11121,11121,733.5021844981529,733.5021844981529,733.5021844981529
12/31/18,malaria,INHAMBANE,Observado,12032,12032,12032,793.4362145073798,793.4362145073798,793.4362145073798
1/7/19,malaria,INHAMBANE,Observado,16558,16558,16558,1091.8980086280912,1091.8980086280912,1091.8980086280912
1/14/19,malaria,INHAMBANE,Observado,14543,14543,14543,958.8325044366104,958.8325044366104,958.8325044366104
1/21/19,malaria,INHAMBANE,Observado,15281,15281,15281,1007.2913047784954,1007.2913047784954,1007.2913047784954
1/28/19,malaria,INHAMBANE,Observado,14896,14896,14896,981.7198106475378,981.7198106475378,981.7198106475378
2/4/19,malaria,INHAMBANE,Observado,12451,12451,12451,820.4209148613382,820.4209148613382,820.4209148613382
2/11/19,malaria,INHAMBANE,Observado,15575,15575,15575,1026.0656789214595,1026.0656789214595,1026.0656789214595
2/18/19,malaria,INHAMBANE,Observado,15752,15752,15752,1037.5223029472832,1037.5223029472832,1037.5223029472832
2/25/19,malaria,INHAMBANE,Observado,16013,16013,16013,1054.5060868106516,1054.5060868106516,1054.5060868106516
3/4/19,malaria,INHAMBANE,Observado,16834,16834,16834,1108.3537015859388,1108.3537015859388,1108.3537015859388
3/11/19,malaria,INHAMBANE,Observado,16825,16825,16825,1107.5435412153392,1107.5435412153392,1107.5435412153392
3/18/19,malaria,INHAMBANE,Observado,14159,14159,14159,931.865036,931.865036,931.865036
3/25/19,malaria,INHAMBANE,Observado,14454,14454,14454,951.0934744230152,951.0934744230152,951.0934744230152
4/1/19,malaria,INHAMBANE,Observado,14613,14613,14613,961.3671292491176,961.3671292491176,961.3671292491176
4/8/19,malaria,INHAMBANE,Observado,14016,14016,14016,921.9104186039629,921.9104186039629,921.9104186039629
4/15/19,malaria,INHAMBANE,Observado,12898,12898,12898,848.2068456353758,848.2068456353758,848.2068456353758
4/22/19,malaria,INHAMBANE,Observado,12803,12803,12803,841.7942002362704,841.7942002362704,841.7942002362704
4/29/19,malaria,INHAMBANE,Observado,13749,13749,13749,903.8161463,903.8161463,903.8161463
5/6/19,malaria,INHAMBANE,Observado,15150,15150,15150,995.7181717163354,995.7181717163354,995.7181717163354
5/13/19,malaria,INHAMBANE,Observado,16816,16816,16816,1104.9975933315377,1104.9975933315377,1104.9975933315377
5/20/19,malaria,INHAMBANE,Observado,16597,16597,16597,1090.3930568017706,1090.3930568017706,1090.3930568017706
5/27/19,malaria,INHAMBANE,Observado,15750,15750,15750,1034.5438616533652,1034.5438616533652,1034.5438616533652
6/3/19,malaria,INHAMBANE,Previsto,14582,13287,16007,957.6514399835044,872.6188131,1051.1921400671033
6/10/19,malaria,INHAMBANE,Previsto,14161,12601,16104,929.8162246,827.4065495461829,1057.357576848505
6/17/19,malaria,INHAMBANE,Previsto,13422,11582,15489,881.1326767377059,760.2900512707238,1016.7937952715126
6/24/19,malaria,INHAMBANE,Previsto,12759,10740,14770,837.4102449727214,704.9027263555628,969.4317728169856
7/1/19,malaria,INHAMBANE,Previsto,12170,10109,14552,798.5896953267909,663.3701752395176,954.910952
7/8/19,malaria,INHAMBANE,Previsto,12665,10426,15060,830.9545184,684.0463387,988.0910654105164
7/15/19,malaria,INHAMBANE,Previsto,12205,9879,14629,800.5914631915034,648.0348426069063,959.5930544515246
7/22/19,malaria,INHAMBANE,Previsto,11919,9428,14566,781.7099937604373,618.2797221142094,955.2502766
7/29/19,malaria,INHAMBANE,Previsto,11489,8972,14223,753.3356711935912,588.2594047744574,932.6154514330476
8/5/19,malaria,INHAMBANE,Previsto,11330,8659,14028,742.7637087552241,567.6330771203426,919.6619284125424
8/12/19,malaria,INHAMBANE,Previsto,11214,8528,14015,734.9884006181853,558.9603085,918.6124790917509
8/19/19,malaria,INHAMBANE,Previsto,11006,8283,13873,721.2045580392223,542.7896853448074,909.0942080882548
8/26/19,malaria,INHAMBANE,Previsto,11877,8911,14654,778.1386754072105,583.8088282079772,960.0784207103866
9/2/19,malaria,INHAMBANE,Previsto,12309,9560,15364,806.3076396784412,626.2366742411672,1006.457105206781
9/9/19,malaria,INHAMBANE,Previsto,12698,9820,15922,831.6054460796641,643.1177094982885,1042.7807710114846
9/16/19,malaria,INHAMBANE,Previsto,12603,9537,15767,825.2509099756091,624.5117868638378,1032.418696915052
6/4/18,malaria,MANICA,Observado,10669,10669,10669,527.3620413207923,527.3620413207923,527.3620413207923
6/11/18,malaria,MANICA,Observado,11029,11029,11029,544.8608251528962,544.8608251528962,544.8608251528962
6/18/18,malaria,MANICA,Observado,9302,9302,9302,459.2934008449493,459.2934008449493,459.2934008449493
6/25/18,malaria,MANICA,Observado,8668,8668,8668,427.7761018171144,427.7761018171144,427.7761018171144
7/2/18,malaria,MANICA,Observado,4953,4953,4953,244.27894883199136,244.27894883199136,244.27894883199136
7/9/18,malaria,MANICA,Observado,7126,7126,7126,351.28024248946633,351.28024248946633,351.28024248946633
7/16/18,malaria,MANICA,Observado,6572,6572,6572,323.79519071137224,323.79519071137224,323.79519071137224
7/23/18,malaria,MANICA,Observado,5577,5577,5577,274.6104948,274.6104948,274.6104948
7/30/18,malaria,MANICA,Observado,4948,4948,4948,243.53545812857945,243.53545812857945,243.53545812857945
8/6/18,malaria,MANICA,Observado,4899,4899,4899,240.96326354236984,240.96326354236984,240.96326354236984
8/13/18,malaria,MANICA,Observado,5517,5517,5517,271.22943958622443,271.22943958622443,271.22943958622443
8/20/18,malaria,MANICA,Observado,4570,4570,4570,224.55131903347865,224.55131903347865,224.55131903347865
8/27/18,malaria,MANICA,Observado,5119,5119,5119,251.41410428821771,251.41410428821771,251.41410428821771
9/3/18,malaria,MANICA,Observado,5960,5960,5960,292.5345627008969,292.5345627008969,292.5345627008969
9/10/18,malaria,MANICA,Observado,6819,6819,6819,334.50393417706607,334.50393417706607,334.50393417706607
9/17/18,malaria,MANICA,Observado,6008,6008,6008,294.56376012885687,294.56376012885687,294.56376012885687
9/24/18,malaria,MANICA,Observado,6315,6315,6315,309.45855872300825,309.45855872300825,309.45855872300825
10/1/18,malaria,MANICA,Observado,6143,6143,6143,300.8754039105864,300.8754039105864,300.8754039105864
10/8/18,malaria,MANICA,Observado,6229,6229,6229,304.8979265952429,304.8979265952429,304.8979265952429
10/15/18,malaria,MANICA,Observado,5670,5670,5670,277.4249212110728,277.4249212110728,277.4249212110728
10/22/18,malaria,MANICA,Observado,5234,5234,5234,255.9237708810724,255.9237708810724,255.9237708810724
10/29/18,malaria,MANICA,Observado,5856,5856,5856,286.1868320539644,286.1868320539644,286.1868320539644
11/5/18,malaria,MANICA,Observado,6514,6514,6514,318.1999813114436,318.1999813114436,318.1999813114436
11/12/18,malaria,MANICA,Observado,7192,7192,7192,351.0903252011573,351.0903252011573,351.0903252011573
11/19/18,malaria,MANICA,Observado,7592,7592,7592,370.44978572965846,370.44978572965846,370.44978572965846
11/26/18,malaria,MANICA,Observado,7787,7787,7787,379.743707,379.743707,379.743707
12/3/18,malaria,MANICA,Observado,9261,9261,9261,451.3725004007817,451.3725004007817,451.3725004007817
12/10/18,malaria,MANICA,Observado,9646,9646,9646,469.8946785841701,469.8946785841701,469.8946785841701
12/17/18,malaria,MANICA,Observado,8983,8983,8983,437.3757522282232,437.3757522282232,437.3757522282232
12/24/18,malaria,MANICA,Observado,7888,7888,7888,383.8557304,383.8557304,383.8557304
12/31/18,malaria,MANICA,Observado,11586,11586,11586,563.5112597681851,563.5112597681851,563.5112597681851
1/7/19,malaria,MANICA,Observado,13835,13835,13835,672.8964507934439,672.8964507934439,672.8964507934439
1/14/19,malaria,MANICA,Observado,14795,14795,14795,719.1948980780977,719.1948980780977,719.1948980780977
1/21/19,malaria,MANICA,Observado,16589,16589,16589,805.9619139391403,805.9619139391403,805.9619139391403
1/28/19,malaria,MANICA,Observado,14886,14886,14886,722.8357587880785,722.8357587880785,722.8357587880785
2/4/19,malaria,MANICA,Observado,14559,14559,14559,706.5629330738944,706.5629330738944,706.5629330738944
2/11/19,malaria,MANICA,Observado,16401,16401,16401,795.5243365700762,795.5243365700762,795.5243365700762
2/18/19,malaria,MANICA,Observado,16746,16746,16746,811.8156698346285,811.8156698346285,811.8156698346285
2/25/19,malaria,MANICA,Observado,14895,14895,14895,721.7077938049829,721.7077938049829,721.7077938049829
3/4/19,malaria,MANICA,Observado,17271,17271,17271,836.3549225024278,836.3549225024278,836.3549225024278
3/11/19,malaria,MANICA,Observado,14955,14955,14955,723.8075999034766,723.8075999034766,723.8075999034766
3/18/19,malaria,MANICA,Observado,15488,15488,15488,749.1965665,749.1965665,749.1965665
3/25/19,malaria,MANICA,Observado,16614,16614,16614,803.2273538,803.2273538,803.2273538
4/1/19,malaria,MANICA,Observado,15252,15252,15252,736.9789001895663,736.9789001895663,736.9789001895663
4/8/19,malaria,MANICA,Observado,15692,15692,15692,757.8280200777098,757.8280200777098,757.8280200777098
4/15/19,malaria,MANICA,Observado,16224,16224,16224,783.0951371927652,783.0951371927652,783.0951371927652
4/22/19,malaria,MANICA,Observado,15568,15568,15568,751.0239215391064,751.0239215391064,751.0239215391064
4/29/19,malaria,MANICA,Observado,15382,15382,15382,741.6487005718822,741.6487005718822,741.6487005718822
5/6/19,malaria,MANICA,Observado,16772,16772,16772,808.2298764481732,808.2298764481732,808.2298764481732
5/13/19,malaria,MANICA,Observado,18446,18446,18446,888.4172688417516,888.4172688417516,888.4172688417516
5/20/19,malaria,MANICA,Observado,19060,19060,19060,917.4925614803416,917.4925614803416,917.4925614803416
5/27/19,malaria,MANICA,Observado,18272,18272,18272,879.0847328,879.0847328,879.0847328
6/3/19,malaria,MANICA,Previsto,16318,14408,17715,784.6675806,692.8270235690209,851.8106871
6/10/19,malaria,MANICA,Previsto,16058,14167,17703,771.7423532100198,680.8709622,850.7651631428131
6/17/19,malaria,MANICA,Previsto,14804,12910,16303,711.0894971852314,620.1189553931773,783.0663508540014
6/24/19,malaria,MANICA,Previsto,13611,11810,15319,653.4284602156034,566.9611480557471,735.4267780860426
